OBJECTID,Location Description,Size 1,Last Update Date,Last Editor,Size 2,Size 3,CatchID,DrainID,Inspection Status,Facility Type,Jurisdiction,Watershed Management Area,GlobalID,PRIORITY,Flow Monitoring Status,Flow Monitoring Deploy Date,Flow Monitoring Return Date,Next Inspection Date,POINT_X,POINT_Y,Persistent Flow,Facility Identifier,Survey Link,Outfall Capture Feasibility Study,Dry Weather Samples,Accessibility,Flow Measurement Count,Last Discharge Observation,Last Discharge Measurement Trend,AVGFLOWWIDTH,AVGFLOWDEPTH,AVGFLOWVEL,AVGDISCHARGE,MAXDISCHARGE,MINDISCHARGE,OBJECTID2,Facility ID,Collection Staff,Inspection Date,Accessibility3,Flow Condition,Flow Velocity (Sec. / 6 Feet),Flow Width,Flow Depth,Biological Condition,Vegetative Condition,Trash Condition,Structural Condition,IDIC,Maintenance Issues,COMMENTS,LASTEDITOR,LASTUPDATE,Media Link,Visit Number,Connectivity to RW,Upstream RW Condition,Downstream RW Condition,Relative Contribution to RW Flow,GlobalID4,swDischargePointGUID,Conductivity,Algae Condition,Trash Location,OBSWEATHER,RW Vegetative Condition,RW Algae Conditions,Scour Pond Water Condition,Dissipator Water Condition
513,San Clemente,48,7/16/2021 18:12,OCENVRESUSER,,,52,M02,Verified,Outfall,San Clemente,South,{3CDC86F8-F190-45F4-8430-F50DADFD797B},,Complete,8/3/2017 0:00,11/16/2017 0:00,,-117.6097226,33.45128562,Yes,M02-052-4,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={3CDC86F8-F190-45F4-8430-F50DADFD797B}&field:Station=M02-052-4,No,No,Easily accessible,6,0.015,Below Average Discharge,0.97333333,0.09666666,5.5,0.0425,0.096,0.015,168127,,GivenS,6/2/2021 17:18,,Flowing,3,1.2,0.04,Not Present,Not Present,Sparse (<10 Items),Good,,,,OCPWPublisher,6/16/2021 22:31,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{6A0E8117-D2FA-4F10-9269-0996F277348E},{3CDC86F8-F190-45F4-8430-F50DADFD797B},5667,No Macroalgae,Within area surrounding outfall,Dry,Not Present,No Macroalgae,Not present,Not present
249,M02 channel,,7/16/2021 18:12,OCENVRESUSER,25,14,56,M02,Removed From Inventory,Box,San Clemente,South,{AF34DA20-0D88-4FB2-8EFC-EAFBD767961F},Not A Priority,,,,,-117.6168611,33.44221877,Unknown,M02-056-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={AF34DA20-0D88-4FB2-8EFC-EAFBD767961F}&field:Station=M02-056-1,No,No,Easily accessible,,,,,,,,,,6616,M02-056-1,CurryJ,8/25/2016 15:45,Easily accessible,Flowing,,,,Sparse,Not Present,Sparse (<10 Items),Good,None,None,This is M02 and not an outfall - can be removed as an outfall.,OCENVRESUSER,12/11/2018 23:47,https://ocgov.box.com/s/eyruhcdteqewdyw7zc3v5ph7gfm7m3y1,1,Direct Connection,Flowing,Flowing,Major Fraction (>50%),{21EA2F61-AA65-4353-BB70-91D1581CFA3E},{AF34DA20-0D88-4FB2-8EFC-EAFBD767961F},,,,,,,,
17537,M02-picochannelAdded,,7/16/2021 18:12,OCENVRESUSER,,,56,M02,Not-Found,Outfall,San Clemente,South,{7EC75E6A-EB12-4BA9-8740-A39709EF9254},,,,,,-117.61919,33.439646,,M02-056-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={7EC75E6A-EB12-4BA9-8740-A39709EF9254}&field:Station=M02-056-2,No,No,Unaccessible,,,,,,,,,,67971,,WStephens,5/8/2019 23:48,Unaccessible,,,,,Sparse,Overgrown,Sparse (<10 Items),Good,,,"Steep canyon access with dense vegetation, no upstream manhole identified ",OCPWPublisher,5/8/2019 23:53,,,,,,,{91D9022C-5EF7-4762-89B8-29A05F2FE5BF},{7EC75E6A-EB12-4BA9-8740-A39709EF9254},,,,,,,,
344,,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{EC1ED42F-34DD-4641-97C1-130BEA544F24},Not A Priority,,,,,-117.6281845,33.4334168,Unknown,M02-061-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={EC1ED42F-34DD-4641-97C1-130BEA544F24}&field:Station=M02-061-1,No,No,Difficult accessibility,,,,,,,,,,2083,M02-061-1,,3/13/2016 0:00,0,0,,,,0,0,0,0,None,None,None existent,OCENVRESUSER,12/11/2018 23:47,,,,,,,{913D9646-BDB0-436F-96F0-1298DE2F4A30},{EC1ED42F-34DD-4641-97C1-130BEA544F24},,,,,,,,
344,,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{EC1ED42F-34DD-4641-97C1-130BEA544F24},Not A Priority,,,,,-117.6281845,33.4334168,Unknown,M02-061-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={EC1ED42F-34DD-4641-97C1-130BEA544F24}&field:Station=M02-061-1,No,No,Difficult accessibility,,,,,,,,,,120475,,GivenS,5/14/2020 17:32,,Dry,0,0,0,Not Present,Not Present,,,,,,OCENVRESUSER,9/30/2020 18:38,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{887B86FA-395B-4FF9-88D9-D83B50054538},{EC1ED42F-34DD-4641-97C1-130BEA544F24},,No Macroalgae,,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
344,,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{EC1ED42F-34DD-4641-97C1-130BEA544F24},Not A Priority,,,,,-117.6281845,33.4334168,Unknown,M02-061-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={EC1ED42F-34DD-4641-97C1-130BEA544F24}&field:Station=M02-061-1,No,No,Difficult accessibility,,,,,,,,,,132071,,GivenS,5/14/2020 17:36,,Dry,0,0,0,Not Present,Not Present,,,,,,OCENVRESUSER,9/30/2020 18:39,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{7EB39D55-107E-466B-BC96-74BBE6F048E4},{EC1ED42F-34DD-4641-97C1-130BEA544F24},,No Macroalgae,,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
345,,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A},Not A Priority,,,,,-117.6281413,33.43334745,Unknown,M02-061-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A}&field:Station=M02-061-2,No,No,Difficult accessibility,,,,,,,,,,2084,M02-061-2,,4/13/2016 21:00,0,0,,,,0,0,0,0,None,None,None existent,OCENVRESUSER,12/11/2018 23:47,,,,,,,{67F91DF6-0783-45DC-8CFE-4D0D3C2B254F},{B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A},,,,,,,,
345,,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A},Not A Priority,,,,,-117.6281413,33.43334745,Unknown,M02-061-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A}&field:Station=M02-061-2,No,No,Difficult accessibility,,,,,,,,,,67968,,WStephens,5/30/2019 17:25,Difficult accessibility,Dry,0,0,0,Not Present,Not Present,Not Present (0 Items),Good,None,None,Same access as M02-061-7,OCENVRESUSER,9/30/2020 18:39,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{A41204C6-C553-429A-A181-437A91C85311},{B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A},,,,,,,,
345,,18,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A},Not A Priority,,,,,-117.6281413,33.43334745,Unknown,M02-061-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A}&field:Station=M02-061-2,No,No,Difficult accessibility,,,,,,,,,,131676,,GivenS,5/14/2020 17:35,,Dry,0,0,0,Not Present,Not Present,,Good,,,,OCENVRESUSER,9/30/2020 18:39,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{F2F6AF7D-5A46-4400-B2AA-20AF945F55D8},{B1C7F820-E26E-4A9D-B3D0-0BC50A98DC1A},,No Macroalgae,,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
155,,42,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Not-Found,Outfall,San Clemente,South,{84D2E4CD-DA3B-475D-8074-11942B78F73F},Not A Priority,,,,,-117.6277277,33.43344079,Unknown,M02-061-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={84D2E4CD-DA3B-475D-8074-11942B78F73F}&field:Station=M02-061-3,No,No,Unaccessible,,,,,,,,,,2085,M02-061-3,,4/13/2016 21:00,0,0,,,,0,0,0,0,None,None,None existent,OCENVRESUSER,12/11/2018 23:47,,,,,,,{F18CD96B-0CAC-41DB-837E-3737C3130675},{84D2E4CD-DA3B-475D-8074-11942B78F73F},,,,,,,,
155,,42,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Not-Found,Outfall,San Clemente,South,{84D2E4CD-DA3B-475D-8074-11942B78F73F},Not A Priority,,,,,-117.6277277,33.43344079,Unknown,M02-061-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={84D2E4CD-DA3B-475D-8074-11942B78F73F}&field:Station=M02-061-3,No,No,Unaccessible,,,,,,,,,,67969,,DCawthorne,5/30/2019 17:26,Unaccessible,Flowing,,6,0.25,Not Present,Moderate,Not Present (0 Items),,None,,Outfall not located,OCENVRESUSER,9/30/2020 20:16,,,,Flowing,Flowing,,{D7D088BF-1A6A-46B3-BD8A-DA251151529A},{84D2E4CD-DA3B-475D-8074-11942B78F73F},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,2431,M02-061-4,CurryJ,9/3/2015 21:07,,Flowing,,,,Sparse,Not Present,Sparse (<10 Items),Good,None,None,"Sheet flow. Algae. Large metal grid near outlet (40"")",OCENVRESUSER,4/15/2020 13:56,,1,,,,,{B81CDC20-7B02-4FA0-A959-0D1C635BAC89},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,2082,M02-061-4,CurryJ,4/13/2016 21:10,Easily accessible,Other - See Comments,,,,Sparse,Moderate,Not Present (0 Items),Good,None,Graffiti,Sheet flow and algae,OCENVRESUSER,12/11/2018 23:47,https://ocgov.box.com/s/0facucvl8igw1zgn7bdvzq1beplu92nn,2,,,,,{AE9151BB-E40D-45FB-8EFF-C34E20B5D0A6},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,7017,M02-061-4,CurryJ,3/13/2017 21:35,Easily accessible,Flowing,4,0.5,0.02,Not Present,Not Present,Not Present (0 Items),Good,None,None,Would make a good sensors sight.,OCENVRESUSER,9/30/2020 20:16,,,,,,,{509251A5-EB26-4026-ACCE-2724AC3F3D0C},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,7203,M02-061-4,MoriM,4/4/2017 20:14,Easily accessible,Other - See Comments,,,,Not Present,Moderate,Not Present (0 Items),Good,None,None,Sheet flow. Algae build up,OCENVRESUSER,12/11/2018 23:47,https://ocgov.box.com/s/4hv5bfuftql7786ilhles91kwmj1qiud,4,,,,,{974DE716-DA7F-4DB8-BC7F-480103EFA1B7},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,42583,,GivenS,6/8/2018 17:20,Easily accessible,Other - See Comments,,,,,Moderate,Sparse (<10 Items),Good,,,Sheet flow.  Algae build-up,OCENVRESUSER,12/11/2018 23:47,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{DCA36328-42D1-4D9F-BB3E-CBA0F8514E48},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,58649,,LewengrubJ,9/26/2018 15:09,Easily accessible,Flowing,6,0.18,0.01,Not Present,Not Present,Sparse (<10 Items),Good,None,None,,OCENVRESUSER,9/30/2020 20:16,,6,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{1A072C9C-4D6A-4D8E-83F9-6C7142E66D5F},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,71974,,GivenS,5/28/2019 19:47,Easily accessible,Flowing,,,,Sparse,Not Present,Not Present (0 Items),Good,None,None,Sheet flow ,OCPWPublisher,5/28/2019 19:49,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{C73D1221-086E-4AB0-8506-67878B8F5852},{C461CAC3-1849-40E8-B3F7-D3281D347977},,,,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,92464,,KellyK,9/9/2019 21:04,,Flowing,12,0.7,0.03,Not Present,Not Present,Sparse (<10 Items),Good,None,None,"Algae in receiving water, extremely thin sheet flow ",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{801AB6ED-FA3B-4D39-B31E-7FDC4BFC5B9C},{C461CAC3-1849-40E8-B3F7-D3281D347977},15087.5,Small to Moderate Macroalgae,In flow path of outfall,,,,,
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,120474,,GivenS,5/14/2020 17:26,,Flowing,5,0.8,0.03,,Not Present,Not Present (0 Items),Good,,,,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{AB4A91F4-693D-4991-8448-7A0C968AEFAE},{C461CAC3-1849-40E8-B3F7-D3281D347977},17026,Small to Moderate Macroalgae,,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,145694,,GivenS,9/1/2020 17:07,,Flowing,5,0.6,0.05,Sparse,Not Present,Sparse (<10 Items),Good,,None,Rust colored algae; leaf litter just  outside outfall. Wet water mark on pipe above water surface ,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{DC42B1BA-1948-4314-882C-DBBFBF9DCC84},{C461CAC3-1849-40E8-B3F7-D3281D347977},,Small to Moderate Macroalgae,In flow path of outfall,Dry,Not Present,Small to Moderate Macroalgae,Not present,Not present
156,SCBS@M02,60,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{C461CAC3-1849-40E8-B3F7-D3281D347977},Not A Priority,,,,,-117.627257,33.43367715,Yes,M02-061-4 (SCBS@M02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={C461CAC3-1849-40E8-B3F7-D3281D347977}&field:Station=M02-061-4 (SCBS@M02),No,No,Easily accessible,6,0.015,Below Average Discharge,0.56333333,0.025,6.5,0.016207,0.036,0.0018,173327,,GivenS,7/7/2021 17:04,,Flowing,7,0.6,0.01,Sparse,Not Present,Sparse (<10 Items),Good,,,Bugs. 600mL in 10.1 seconds.,OCPWPublisher,7/7/2021 17:12,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{2F1CBF71-0B26-4996-8999-883AB724BF0E},{C461CAC3-1849-40E8-B3F7-D3281D347977},19264.2,Moderate to Abundant Macroalgae,In flow path of outfall,Dry,Not Present,Moderate to Abundant Macroalgae,Not present,Not present
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,2432,M02-061-5,CurryJ,9/3/2015 21:16,,Flowing,,,,Not Present,Not Present,Not Present (0 Items),Good,None,None,Sheet flow ,OCENVRESUSER,4/15/2020 13:56,,1,,,,,{D3CF27F3-FA76-4E4E-A3CE-C02179B03D90},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,2081,M02-061-5,CurryJ,4/13/2016 20:57,Easily accessible,Other - See Comments,,,,Not Present,Not Present,Not Present (0 Items),Good,None,None,Sheet flow,OCENVRESUSER,12/11/2018 23:47,https://ocgov.box.com/s/22tlmjqew3j3hfmap8giee0fjjgpgguq,2,,,,,{97921598-4D03-4F09-B6A0-7B0D6B6E6ED4},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,7016,M02-061-5,CurryJ,3/13/2017 21:21,Easily accessible,Other - See Comments,,,,Not Present,Not Present,Not Present (0 Items),Good,None,None,Sheet flow,OCENVRESUSER,12/11/2018 23:47,,3,,,,,{3C57ADA5-05BC-46CE-956D-3476B6B73694},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,7201,M02-061-5,MoriM,4/4/2017 20:08,Easily accessible,Dry,0,0,0,Not Present,Not Present,Not Present (0 Items),Good,None,None,Remnants of sheet flow,OCENVRESUSER,9/30/2020 18:38,https://ocgov.box.com/s/tk5faeqofchtxmh4oz2qy4ojtcp590x6,4,,,,,{25A041F1-6389-4E2A-A426-5FFF8CA247E7},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,42590,,GivenS,6/8/2018 7:00,Easily accessible,Other - See Comments,,,,,,Not Present (0 Items),Good,,,a small amount of flow earlier,OCENVRESUSER,12/11/2018 23:47,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{6A87112E-02CF-47DF-B414-4B9998DC2E3E},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,58648,,LewengrubJ,9/26/2018 15:04,Easily accessible,Dry,0,0,0,Not Present,Not Present,Not Present (0 Items),Good,None,None,,OCENVRESUSER,9/30/2020 18:38,,6,,Flowing,Flowing,,{54AE677C-CA1D-40FB-ABC9-F82B117A8790},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,71973,,GivenS,5/28/2019 19:44,Easily accessible,Dry,0,0,0,,,Not Present (0 Items),Good,None,None,,OCENVRESUSER,9/30/2020 18:38,,,,Flowing,Flowing,,{FAD9D038-73F7-4D98-86B8-137C7DB21761},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,,,,,,,
157,,36,7/16/2021 18:12,OCENVRESUSER,,,61,M02,Verified,Outfall,San Clemente,South,{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},Not A Priority,,,,,-117.6263976,33.43438104,Unknown,M02-061-5,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={CDF7BCAC-53C5-4BB5-A35D-E02581964FBA}&field:Station=M02-061-5,No,No,Easily accessible,,,,,,,,,,92463,,KellyK,9/9/2019 20:56,,Dry,0,0,0,Not Present,Not Present,Not Present (0 Items),Good,None,None,Heavy algal growth in receiving water ,OCENVRESUSER,9/30/2020 18:39,,,Direct Connection,Flowing,Flowing,,{2F39AB92-8A4E-4263-8C5D-CC0F0CFECDA1},{CDF7BCAC-53C5-4BB5-A35D-E02581964FBA},,No Macroalgae,,,,,,
