"jurisdicti","EMC_Group","RC","EMC_Group_Area","Area_Rainfall","Juris_LU_Volume","Stormwater Volume (acre-ft)","Constituent","Fraction","Units","EMC_WMA_LU","LU_Load","PL_M"
"RANCHO SANTA MARGARITA","business",0.422,108.94411167686872,6.7,25.66904844626488,1219.5195818732072,"Zinc, Total","Total","mg/L",0.1600574539228461,4.108522538931346,11.172569152069881
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"Copper, Total","Dissolved","mg/L",0.010032365405752707,1.1682070978868009,3.176780572919537
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"Copper, Total","Total","mg/L",0.029394369947765984,3.422793152171308,9.307821199348227
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,2250653.9010223476,27761407401382.164
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"Lead, Total","Total","mg/L",0.003914557566172833,0.4558260937412975,1.2395571657170932
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"TN","Total","mg/L",5.187196465843142,604.0170472714793,1642.5423411270795
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"TP","Total","mg/L",0.49933870499831046,58.14491357084531,158.1171970107698
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"TSS","Total","mg/L",77.68355320177191,9045.770819645304,24598.74542699979
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,5.053204504113504,13.741503478874435
"RANCHO SANTA MARGARITA","business",0.486,429.12782234486394,6.7,116.44383459327882,1219.5195818732072,"Zinc, Total","Total","mg/L",0.1600574539228461,18.637703690013236,50.68270438808963
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"Copper, Total","Dissolved","mg/L",4.4085553457464587e-4,0.0839465828795105,0.22828133311038143
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"Copper, Total","Total","mg/L",0.0090266475911997,1.7188311378916712,4.674127880973165
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",19495.373627451405,3712259.1634533918,45790043048969.19
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"Lead, Total","Total","mg/L",0.001895147836689217,0.36086920195989736,0.981334792627895
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"TN","Total","mg/L",5.474926321837162,1042.5214615458049,2834.9955516289065
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"TP","Total","mg/L",0.6464029921897596,123.08640382563541,334.71676141253613
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"TSS","Total","mg/L",78.12325765887076,14876.030829930101,40453.34583924376
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.010494714571524367,1.9983766959516445,5.434314066879156
"RANCHO SANTA MARGARITA","developed open space",0.217,1571.6413066083799,6.7,190.41744130649363,1219.5195818732072,"Zinc, Total","Total","mg/L",0.01794714136300638,3.417448737109612,9.293287788301226
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"Copper, Total","Dissolved","mg/L",0.023086218954965022,2.1051733982837213,5.724733197043769
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"Copper, Total","Total","mg/L",0.10955179809315539,9.989748928993013,27.165765713438507
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",4668.938805513393,425748.61612267245,5251531911409.071
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"Lead, Total","Total","mg/L",0.03568992667489768,3.25447334486675,8.850098339377647
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"TN","Total","mg/L",7.526108567663884,686.2866362026675,1866.2633169124877
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"TP","Total","mg/L",0.7965016337813982,72.63095158185303,197.51001033572575
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"TSS","Total","mg/L",172.2739058842315,15709.217892864219,42719.084919176545
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.09848436915267057,8.980538324244188,24.421354513617914
"RANCHO SANTA MARGARITA","highway/arterial",0.45,362.9351177645791,6.7,91.1874483383505,1219.5195818732072,"Zinc, Total","Total","mg/L",0.58597009784445,53.43311802500897,145.30410883431693
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"Copper, Total","Dissolved","mg/L",0.01193734375304908,1.463963382766049,3.981049629170635
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"Copper, Total","Total","mg/L",0.0231446929134595,2.8384022133914892,7.718649395252726
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,2632156.5479134177,32467173312452.594
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"Lead, Total","Total","mg/L",0.0022778102283991554,0.2793444535275773,0.7596393094379423
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"TN","Total","mg/L",6.349371628732227,778.6696739518272,2117.4864434623155
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"TP","Total","mg/L",0.5809722171241416,71.24885316776661,193.75158137250943
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"TSS","Total","mg/L",48.703478310591834,5972.862165574748,16242.3876097375
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,3.4833288170209586,9.47243971982376
"RANCHO SANTA MARGARITA","multi-family",0.485,452.88425128267505,6.7,122.63728121192105,1219.5195818732072,"Zinc, Total","Total","mg/L",0.0910587841812683,11.167201722453829,30.36768870000695
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,0.06285603570452841,0.17092845393431397
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"Copper, Total","Total","mg/L",0.0067692263495350005,0.9375289676939809,2.5494827214345057
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,151477.0445747531,1868441853492.8223
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"Lead, Total","Total","mg/L",0.0014249616539121403,0.19735531941364712,0.5366809924453617
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"TN","Total","mg/L",2.420950642233769,335.2984874863018,911.7987068411074
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"TP","Total","mg/L",0.1859690057019451,25.756463284877064,70.04120445640486
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"TSS","Total","mg/L",103.45130068022969,14327.869408591694,38962.69528825682
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,1.4361443257881819,3.9053994812438733
"RANCHO SANTA MARGARITA","open space",0.078,3180.22245527831,6.7,138.4986879273704,1219.5195818732072,"Zinc, Total","Total","mg/L",0.011869975655119219,1.6439760539638408,4.47056964473547
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"Copper, Total","Dissolved","mg/L",0.01047492053646517,2.762114357140686,7.511194929237562
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"Copper, Total","Total","mg/L",0.025896546493846418,6.8286172312246,18.56949730856708
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,5187894.102004486,63991732205272.62
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"Lead, Total","Total","mg/L",0.0025109212365633307,0.6621006405745427,1.8004927859962399
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"TN","Total","mg/L",5.8323359783393665,1537.918964192507,4182.161790498478
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"TP","Total","mg/L",0.6373163229435632,168.05288016404984,456.99698785776445
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"TSS","Total","mg/L",93.2354275651122,24585.0946721025,66855.82657304729
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,3.94420672978492,10.725734621391057
"RANCHO SANTA MARGARITA","single family",0.405,1166.1175684021223,6.7,263.6883351549299,1219.5195818732072,"Zinc, Total","Total","mg/L",0.08025909389387786,21.163386849919856,57.550956781227256
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"Copper, Total","Dissolved","mg/L",0.012949043628956136,2.76794354531298,7.527046614931934
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"Copper, Total","Total","mg/L",0.02919603936894787,6.240846122355485,16.97113359090397
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,3594716.9258320522,44340180880470.61
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"Lead, Total","Total","mg/L",0.003866052031887261,0.826394139531455,2.2472666471441625
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"TN","Total","mg/L",5.505199303783698,1176.7726880226744,3200.07353218032
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"TP","Total","mg/L",0.6931660044602971,148.16880866675524,402.9249554609287
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"TSS","Total","mg/L",76.27630707003945,16304.564094811554,44338.04807385085
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,6.588525944506319,17.916601656115056
"RANCHO SANTA MARGARITA","surface street",0.471,812.8400055457195,6.7,213.75660045838558,1219.5195818732072,"Zinc, Total","Total","mg/L",0.11216390547311601,23.975775128068985,65.19886481199708
"RANCHO SANTA MARGARITA","water",0.797,67.15788907267634,6.7,29.88470098826537,1219.5195818732072,,,,,,
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.007195275858728533,0.00534567527179379,0.01453683801724036
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"Copper, Total","Total","mg/L",0.043760403860667124,0.0325114579891889,0.08841049530016891
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",256.0234041671853,190.21063368914895,2346213645.519147
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"Lead, Total","Total","mg/L",0.002138367614392031,0.0015886838951967742,0.004320210127040586
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"TN","Total","mg/L",24.552987232229672,18.241454431073365,49.60515833473059
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"TP","Total","mg/L",2.87445800292234,2.1355566301730375,5.807356270455228
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"TSS","Total","mg/L",740.1407860602474,549.8819469011212,1495.3292866261324
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.00620536231337152,0.004610226560093694,0.012536885111686314
"SAN CLEMENTE","agriculture",0.222,5.993887585146538,6.7,0.7429423661789135,2062.709953761518,"Zinc, Total","Total","mg/L",0.10037463940221603,0.07457257210183758,0.20278998368893214
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.5919949893839903,1.6098499871664036
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"Copper, Total","Total","mg/L",0.029394369947765984,1.7345181341978066,4.716786537304682
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,1140530.505809226,14068236796022.598
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"Lead, Total","Total","mg/L",0.003914557566172833,0.23099223075553793,0.6281520053139121
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"TN","Total","mg/L",5.187196465843142,306.08876297195513,832.3668273863743
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"TP","Total","mg/L",0.49933870499831046,29.46523570552817,80.12670744351807
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"TSS","Total","mg/L",77.68355320177191,4583.991151939427,12465.541481693095
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,2.5607375200674216,6.963577965595111
"SAN CLEMENTE","business",0.414,255.28235121673973,6.7,59.008515483749385,2062.709953761518,"Zinc, Total","Total","mg/L",0.1600574539228461,9.444752748095768,25.683722604026176
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.3900241132095007,1.0606176148522024
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"Copper, Total","Total","mg/L",0.029394369947765984,1.1427527416072287,3.1075609074412225
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,751415.8178593811,9268577739989.852
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"Lead, Total","Total","mg/L",0.003914557566172833,0.15218463259707696,0.41384544333434475
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"TN","Total","mg/L",5.187196465843142,201.6604878121598,548.3883133101999
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"TP","Total","mg/L",0.49933870499831046,19.412583945205146,52.7898860217961
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"TSS","Total","mg/L",77.68355320177191,3020.0713115085073,8212.673838899686
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,1.6870909354585186,4.5878147104295435
"SAN CLEMENTE","business",0.422,164.9993025705095,6.7,38.87658567398822,2062.709953761518,"Zinc, Total","Total","mg/L",0.1600574539228461,6.222487320191948,16.921209321345348
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.010032365405752707,1.3826310407569393,3.7598773691219094
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"Copper, Total","Total","mg/L",0.029394369947765984,4.051045458329269,11.016268036133244
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,2663760.51916073,32857002562031.86
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"Lead, Total","Total","mg/L",0.003914557566172833,0.5394927898775449,1.467077384834738
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"TN","Total","mg/L",5.187196465843142,714.8841333138546,1944.0303270781328
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"TP","Total","mg/L",0.49933870499831046,68.81738906620666,187.139544914625
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"TSS","Total","mg/L",77.68355320177191,10706.118414653618,29113.835254528974
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,5.9807181580376945,16.263750914482383
"SAN CLEMENTE","business",0.486,507.8940615064909,6.7,137.81705358978633,2062.709953761518,"Zinc, Total","Total","mg/L",0.1600574539228461,22.058646704729636,59.985494389857735
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"Copper, Total","Dissolved","mg/L",4.4085553457464587e-4,0.16371148902653518,0.4451911641728633
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"Copper, Total","Total","mg/L",0.0090266475911997,3.3520412066481025,9.115420890840463
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",19495.373627451405,7239597.544710666,89299121810538.73
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"Lead, Total","Total","mg/L",0.001895147836689217,0.7037622303395983,1.9137858221727728
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"TN","Total","mg/L",5.474926321837162,2033.1112352333867,5528.769929884229
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"TP","Total","mg/L",0.6464029921897596,240.0414377573732,652.7600949717814
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"TSS","Total","mg/L",78.12325765887076,29011.03385551769,78891.56718807235
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.010494714571524367,3.8972071680361764,10.597925695243266
"SAN CLEMENTE","developed open space",0.217,3064.993591100268,6.7,371.3495151750567,2062.709953761518,"Zinc, Total","Total","mg/L",0.01794714136300638,6.664662243930626,18.123643983920324
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.023086218954965022,1.3787322182928885,3.7492750508484933
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"Copper, Total","Total","mg/L",0.10955179809315539,6.542543579682497,17.791558858880336
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",4668.938805513393,278833.72192546993,3439363354845.6523
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"Lead, Total","Total","mg/L",0.03568992667489768,2.131438321328473,5.796157088773863
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"TN","Total","mg/L",7.526108567663884,449.4667741326575,1222.263859567646
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"TP","Total","mg/L",0.7965016337813982,47.56787876609658,129.3543871052307
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"TSS","Total","mg/L",172.2739058842315,10288.37094879345,27977.82774667223
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.09848436915267057,5.881585590690025,15.994173358701916
"SAN CLEMENTE","highway/arterial",0.45,237.6955458490501,6.7,59.72100589457384,2062.709953761518,"Zinc, Total","Total","mg/L",0.58597009784445,34.99472366741241,95.16339911170073
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.01193734375304908,2.1920098615320662,5.9608731674029585
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"Copper, Total","Total","mg/L",0.0231446929134595,4.249973541683094,11.557225946549726
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,3941159.442950664,48613486453807
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"Lead, Total","Total","mg/L",0.0022778102283991554,0.4182657873175706,1.1374170126777534
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"TN","Total","mg/L",6.349371628732227,1165.9114048012566,3170.537747303484
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"TP","Total","mg/L",0.5809722171241416,106.68175898737823,290.1065573467584
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"TSS","Total","mg/L",48.703478310591834,8943.237872366852,24319.920999732072
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,5.215629849595063,14.183197150321002
"SAN CLEMENTE","multi-family",0.485,678.1089996038748,6.7,183.62626618439927,2062.709953761518,"Zinc, Total","Total","mg/L",0.0910587841812683,16.720784542497338,45.46990306313478
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,0.04204326679757622,0.1143309550388944
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"Copper, Total","Total","mg/L",0.0067692263495350005,0.6270961901654658,1.705302936331368
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,101320.25870517748,1249767002669.8345
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"Lead, Total","Total","mg/L",0.0014249616539121403,0.13200740796052235,0.35897622078229063
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"TN","Total","mg/L",2.420950642233769,224.27510116096533,609.885683494415
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"TP","Total","mg/L",0.1859690057019451,17.228033004474817,46.84929637667336
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"TSS","Total","mg/L",103.45130068022969,9583.653016520935,26061.443022866788
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,0.9606109957804374,2.6122511625279383
"SAN CLEMENTE","open space",0.078,2127.193350077535,6.7,92.63927039587664,2062.709953761518,"Zinc, Total","Total","mg/L",0.011869975655119219,1.0996258843070623,2.9902832751703063
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.01047492053646517,7.481252712594216,20.344250879370914
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"Copper, Total","Total","mg/L",0.025896546493846418,18.495472880149325,50.29592701405757
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,14051535.094097389,173323135194114.03
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"Lead, Total","Total","mg/L",0.0025109212365633307,1.7933154000315603,4.8766777177121075
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"TN","Total","mg/L",5.8323359783393665,4165.490249478927,11327.485105310216
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"TP","Total","mg/L",0.6373163229435632,455.17524006068226,1237.7872575114918
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"TSS","Total","mg/L",93.2354275651122,66589.31616265599,181080.60320142022
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,10.6829781395372,29.050908418546875
"SAN CLEMENTE","single family",0.405,3158.4572880766495,6.7,714.2061542663324,2062.709953761518,"Zinc, Total","Total","mg/L",0.08025909389387786,57.321538794846994,155.87814111275736
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"Copper, Total","Dissolved","mg/L",0.012949043628956136,5.236017198190528,14.238637776446772
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"Copper, Total","Total","mg/L",0.02919603936894787,11.805579518862292,32.103670432597056
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,6799994.052680345,83876692519309.03
"SAN CLEMENTE","surface street",0.471,1537.6196005231125,6.7,404.3555144475655,2062.709953761518,"Lead, Total","Total","mg/L",0.003866052031887261,1.5632594582348294,4.251071823083842
