FacilityID,QInscfsAdj,QInsCFAdj,Q_DailyavgCF,AVGDISCHARGE,JURISDICTI,SAMPLEDRY,PERSISTENTFLOW,JURISDICTI3,PERCENTAGE,area_acres,AREA,DischargePCF2,DischargePCF3,MonitoringYear,rain_gage,dry_days,AnnualCFb,AnnualCF
L01-125-1,NA,NA,-0.99,NA,RANCHO SANTA MARGARITA,NA,Yes,ORANGE CO,17.10683645,362.07575558,61.93976207,NA,0,MY2021-22,TRABUCO,304,0,0
L01-125-1,NA,NA,-0.99,NA,RANCHO SANTA MARGARITA,NA,Yes,RANCHO SANTA MARGARITA,82.89316367,362.07575558,300.136314,NA,0,MY2021-22,TRABUCO,304,0,0
L01-125-2,NA,NA,1814.3999999999999,0.021,RANCHO SANTA MARGARITA,NA,Yes,ORANGE CO,51.93979406,113.27048633,58.83250935,942.3956234246399,942.3956234246399,MY2021-22,TRABUCO,304,942.3956234246399,286488.26952109055
L01-125-2,NA,NA,1814.3999999999999,0.021,RANCHO SANTA MARGARITA,NA,Yes,RANCHO SANTA MARGARITA,48.06020524,113.27048633,54.43807633,872.0043638745599,872.0043638745599,MY2021-22,TRABUCO,304,872.0043638745599,265089.32661786623
L02-622-2 (L02P32),NA,NA,8908.444800000001,0.103107,RANCHO SANTA MARGARITA,NA,Yes,ORANGE CO,8.122253812,571.54189287,46.42212422,723.566497357916,723.566497357916,MY2021-22,TRABUCO,304,723.566497357916,219964.21519680647
L02-622-2 (L02P32),NA,NA,8908.444800000001,0.103107,RANCHO SANTA MARGARITA,NA,Yes,RANCHO SANTA MARGARITA,91.87774622,571.54189287,525.1202741,8184.878305492788,8184.878305492788,MY2021-22,TRABUCO,304,8184.878305492788,2488203.0048698075
L01-261-1,NA,NA,700.0128,0.008102,ORANGE CO,NA,Yes,ORANGE CO,99.85129002,149.63865359,149.4162581,698.9718111051225,698.9718111051225,MY2021-22,TRABUCO,304,698.9718111051225,212487.43057595723
L01-261-1,NA,NA,700.0128,0.008102,ORANGE CO,NA,Yes,RANCHO SANTA MARGARITA,0.148709977,149.63865359,0.222527803,1.0409888738770559,1.0409888738770559,MY2021-22,TRABUCO,304,1.0409888738770559,316.460617658625
L04-266-1,NA,NA,-0.99,NA,MISSION VIEJO,NA,Unknown,MISSION VIEJO,100.0000001,54.2802175,54.28026556,NA,0,MY2021-22,ELTORO,309,0,0
J07-9109-1,NA,NA,754.3584,0.008731,MISSION VIEJO,NA,Yes,MISSION VIEJO,100,NA,NA,754.3584,754.3584,MY2021-22,ELTORO,309,754.3584,233096.7456
J07-9109-2,NA,NA,5881.4208,0.068072,MISSION VIEJO,NA,Yes,LAKE FOREST,1.91711778,201.64389276,3.865754338,112.75376387341825,112.75376387341825,MY2021-22,ELTORO,309,112.75376387341825,34840.91303688624
J07-9109-2,NA,NA,5881.4208,0.068072,MISSION VIEJO,NA,Yes,MISSION VIEJO,98.08288254,201.64389276,197.7783173,5768.667054947128,5768.667054947128,MY2021-22,ELTORO,309,5768.667054947128,1782518.1199786626
L03-691-1 (L03P09),NA,NA,29032.7328,0.336027,MISSION VIEJO,NA,Yes,MISSION VIEJO,99.71740555,505.0272419,503.6005082,28950.687908423868,28950.687908423868,MY2021-22,ELTORO,309,28950.687908423868,8945762.563702974
L03-691-1 (L03P09),NA,NA,29032.7328,0.336027,MISSION VIEJO,NA,Yes,ORANGE CO,0.28259444,505.0272419,1.42718017,82.04488867285632,82.04488867285632,MY2021-22,ELTORO,309,82.04488867285632,25351.870599912603
L01-414-1,NA,NA,-0.99,NA,ORANGE CO,NA,Yes,ORANGE CO,100,41.37487005,41.37490663,NA,0,MY2021-22,TRABUCO,304,0,0
L01-733-2,NA,NA,9843.3792,0.113928,ORANGE CO,NA,Yes,ORANGE CO,99.1163795,120.42916661,119.3651353,9756.401083496063,9756.401083496063,MY2021-22,TRABUCO,304,9756.401083496063,2965945.929382803
L01-733-2,NA,NA,9843.3792,0.113928,ORANGE CO,NA,Yes,RANCHO SANTA MARGARITA,0.883620502,120.42916661,1.064137748,86.97811670080358,86.97811670080358,MY2021-22,TRABUCO,304,86.97811670080358,26441.347477044288
M01-003-1,NA,NA,-0.99,0,ORANGE CO,NA,Unknown,ORANGE CO,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
M01-003-2,NA,NA,-0.99,0,ORANGE CO,NA,Unknown,ORANGE CO,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
M01-002-1,NA,NA,-0.99,0,ORANGE CO,NA,Unknown,ORANGE CO,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
L01-747-1,NA,NA,3887.999999999999,0.045,SAN JUAN CAPISTRANO,NA,Yes,SAN JUAN CAPISTRANO,100,132.61552692,132.6156442,3887.9999999999986,3887.9999999999986,MY2021-22,PALISADES,313,3887.9999999999986,1216943.9999999995
L01-372-1,NA,NA,624.1536000000001,0.007224,ORANGE CO,NA,Yes,ORANGE CO,100,117.6149137,117.6150177,624.1536000000001,624.1536000000001,MY2021-22,TRABUCO,304,624.1536000000001,189742.69440000004
L01-218-1,NA,NA,-0.99,NA,RANCHO SANTA MARGARITA,NA,Yes,ORANGE CO,1.588868781,66.55096754,1.057408482,NA,0,MY2021-22,TRABUCO,304,0,0
L01-218-1,NA,NA,-0.99,NA,RANCHO SANTA MARGARITA,NA,Yes,RANCHO SANTA MARGARITA,98.41112993,66.55096754,65.49361704,NA,0,MY2021-22,TRABUCO,304,0,0
L01-218-2,NA,NA,1830.3839999999998,0.021185,RANCHO SANTA MARGARITA,NA,Yes,RANCHO SANTA MARGARITA,100,32.56312287,32.56315165,1830.3839999999996,1830.3839999999996,MY2021-22,TRABUCO,304,1830.3839999999996,556436.7359999999
L01-218-3,NA,NA,-0.99,NA,RANCHO SANTA MARGARITA,NA,Yes,RANCHO SANTA MARGARITA,100,58.59506433,58.59511613,NA,0,MY2021-22,TRABUCO,304,0,0
J01-9033-1,NA,NA,197.94240000000002,0.002291,LAKE FOREST,NA,Yes,LAKE FOREST,2.750781729,41.10421176,1.130688146,5.4449633731440965,5.4449633731440965,MY2021-22,TRABUCO,304,5.4449633731440965,1655.2688654358053
J01-9033-1,NA,NA,197.94240000000002,0.002291,LAKE FOREST,NA,Yes,ORANGE CO,97.24922177,41.10421176,39.97356139,192.4974435528605,192.4974435528605,MY2021-22,TRABUCO,304,192.4974435528605,58519.22284006959
J01-10012-3,NA,NA,-0.99,0,MISSION VIEJO,NA,Unknown,MISSION VIEJO,19.22071006,31.14614857,5.986516204,NA,0,MY2021-22,TRABUCO,304,0,0
J01-10012-3,NA,NA,-0.99,0,MISSION VIEJO,NA,Unknown,ORANGE CO,60.69089784,31.14614857,18.90289392,NA,0,MY2021-22,TRABUCO,304,0,0
J01-10012-3,NA,NA,-0.99,0,MISSION VIEJO,NA,Unknown,RANCHO SANTA MARGARITA,20.08839263,31.14614857,6.256766146,NA,0,MY2021-22,TRABUCO,304,0,0
J04-9249-1,NA,NA,119021.27040000001,1.377561,LAGUNA NIGUEL,NA,Yes,ALISO VIEJO,8.068009599,1643.4542726,132.5941657,9602.647520723745,9602.647520723745,MY2021-22,SULPHURCREEK,323,9602.647520723745,3101655.14919377
J04-9249-1,NA,NA,119021.27040000001,1.377561,LAGUNA NIGUEL,NA,Yes,LAGUNA HILLS,71.83884675,1643.4542726,1180.63964,85503.50804255911,85503.50804255911,MY2021-22,SULPHURCREEK,323,85503.50804255911,27617633.097746596
J04-9249-1,NA,NA,119021.27040000001,1.377561,LAGUNA NIGUEL,NA,Yes,LAGUNA NIGUEL,20.09314366,1643.4542726,330.2219199,23915.11484742906,23915.11484742906,MY2021-22,SULPHURCREEK,323,23915.11484742906,7724582.095719586
L02-502-6,NA,NA,-0.99,NA,SAN JUAN CAPISTRANO,NA,Unknown,SAN JUAN CAPISTRANO,100,39.57525956,39.57529455,NA,0,MY2021-22,SULPHURCREEK,323,0,0
L03-497-1,NA,NA,-0.99,0,SAN JUAN CAPISTRANO,NA,Unknown,LAGUNA NIGUEL,70.8605139,45.51756325,32.25400775,NA,0,MY2021-22,SULPHURCREEK,323,0,0
L03-497-1,NA,NA,-0.99,0,SAN JUAN CAPISTRANO,NA,Unknown,SAN JUAN CAPISTRANO,29.13948729,45.51756325,13.26359628,NA,0,MY2021-22,SULPHURCREEK,323,0,0
L01-727-3,NA,NA,687.6576000000001,0.007959,DANA POINT,NA,Unknown,DANA POINT,100,4.74021882,4.740223007,687.6576000000001,687.6576000000001,MY2021-22,DANAPOINT,319,687.6576000000001,219362.77440000002
L02-396-1,NA,NA,2001.2831999999999,0.023163,MISSION VIEJO,NA,Yes,MISSION VIEJO,99.27784457,193.73528575,192.3363859,1986.830824701522,1986.830824701522,MY2021-22,SULPHURCREEK,323,1986.830824701522,641746.3563785916
L02-396-1,NA,NA,2001.2831999999999,0.023163,MISSION VIEJO,NA,Yes,ORANGE CO,0.722154616,193.73528575,1.399069546,14.452359008032511,14.452359008032511,MY2021-22,SULPHURCREEK,323,14.452359008032511,4668.111959594501
LC04-11199-1,NA,NA,-0.99,NA,LAGUNA BEACH,NA,Unknown,LAGUNA BEACH,100,NA,NA,NA,0,MY2021-22,LAGUNABEACH,318,0,0
L01-303-5,NA,NA,942.2784,0.010906,ORANGE CO,NA,Yes,ORANGE CO,100,NA,NA,942.2783999999999,942.2783999999999,MY2021-22,TRABUCO,304,942.2783999999999,286452.6336
L01-303-3,NA,NA,-0.99,NA,ORANGE CO,NA,Yes,ORANGE CO,100,NA,NA,NA,0,MY2021-22,TRABUCO,304,0,0
L01-303-2,NA,NA,6048,0.07,ORANGE CO,NA,Yes,ORANGE CO,100,NA,NA,6048,6048,MY2021-22,TRABUCO,304,6048,1838592
L01-303-1,NA,NA,-0.99,NA,ORANGE CO,NA,Yes,ORANGE CO,100,NA,NA,NA,0,MY2021-22,TRABUCO,304,0,0
L01-517-8,NA,NA,-0.99,0,SAN JUAN CAPISTRANO,NA,Unknown,SAN JUAN CAPISTRANO,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
SC02-072-4,NA,NA,-0.99,NA,SAN CLEMENTE,NA,Unknown,SAN CLEMENTE,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
L01-766-9,NA,NA,15025.305600000003,0.173904,SAN JUAN CAPISTRANO,1,Yes,SAN JUAN CAPISTRANO,100,NA,NA,15025.305600000003,15025.305600000003,MY2021-22,PALISADES,313,15025.305600000003,4702920.652800001
LC05-11017-2,NA,NA,2921.0112,0.033808,LAGUNA BEACH,NA,Unknown,LAGUNA BEACH,100,NA,NA,2921.0112,2921.0112,MY2021-22,LAGUNABEACH,318,2921.0112,928881.5616
SC10-075-3 (M00S01),NA,NA,31103.999999999993,0.36,DANA POINT,NA,Unknown,DANA POINT,100,NA,NA,31103.99999999999,31103.99999999999,MY2021-22,PALISADES,313,31103.99999999999,9735551.999999996
SC09-081-2d,NA,NA,3369.5999999999995,0.039,SAN CLEMENTE,NA,Unknown,SAN CLEMENTE,100,NA,NA,3369.5999999999995,3369.5999999999995,MY2021-22,PALISADES,313,3369.5999999999995,1054684.7999999998
M01-168-1d (M00P03),NA,NA,-0.99,0,DANA POINT,NA,Unknown,DANA POINT,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
M01-168-2d (M00P03),NA,NA,-0.99,NA,DANA POINT,NA,Unknown,DANA POINT,100,NA,NA,NA,0,MY2021-22,PALISADES,313,0,0
SC11-035-1d,NA,NA,-0.99,0,DANA POINT,NA,Unknown,DANA POINT,100,NA,NA,NA,0,MY2021-22,DANAPOINT,319,0,0
I01-11195-2,NA,NA,18856.800000000003,0.21825,ALISO VIEJO,NA,Unknown,ALISO VIEJO,100,NA,NA,18856.800000000003,18856.800000000003,MY2021-22,LAGUNABEACH,318,18856.800000000003,5996462.400000001
J03-9216-5,NA,NA,-0.99,NA,LAGUNA NIGUEL,NA,Yes,LAGUNA NIGUEL,100,NA,NA,NA,0,MY2021-22,SULPHURCREEK,323,0,0
L01-399-1,NA,NA,-0.99,0,ORANGE CO,NA,Unknown,ORANGE CO,100,NA,NA,NA,0,MY2021-22,TRABUCO,304,0,0
L01-399-2,NA,NA,86.39999999999999,0.001,ORANGE CO,NA,Unknown,ORANGE CO,100,NA,NA,86.4,86.4,MY2021-22,TRABUCO,304,86.4,26265.600000000002
LC01-11480-1,NA,NA,-0.99,NA,ORANGE CO,NA,Yes,ORANGE CO,100,NA,NA,NA,0,MY2021-22,LAGUNABEACH,318,0,0
L01-242-1 (L07P16),NA,NA,-0.99,NA,ORANGE CO,NA,Yes,ORANGE CO,99.65978637,196.96941954,196.2994763,NA,0,MY2021-22,TRABUCO,304,0,0
L01-242-1 (L07P16),NA,NA,-0.99,NA,ORANGE CO,NA,Yes,RANCHO SANTA MARGARITA,0.340213646,196.96941954,0.670117436,NA,0,MY2021-22,TRABUCO,304,0,0
I01-11503-5,NA,NA,-0.99,NA,ALISO VIEJO,NA,Unknown,ALISO VIEJO,100,NA,NA,NA,0,MY2021-22,LAGUNABEACH,318,0,0
