Station,date,Flow_cfs_md
J03-9368-2,2022-05-23,0
J03-9368-2,2022-05-24,0.001
J03-9368-2,2022-05-25,0.001
J03-9368-2,2022-05-26,0
J03-9368-2,2022-05-27,0
J03-9368-2,2022-05-28,0
J03-9368-2,2022-05-29,0
J03-9368-2,2022-05-30,0
J03-9368-2,2022-05-31,0
J03-9368-2,2022-06-01,0
J03-9368-2,2022-06-02,0
J03-9368-2,2022-06-03,0
J03-9368-2,2022-06-04,0
J03-9368-2,2022-06-05,0
J03-9368-2,2022-06-06,0.001
J03-9368-2,2022-06-07,0
J03-9368-2,2022-06-08,0.002
J03-9368-2,2022-06-09,0
J03-9368-2,2022-06-10,0.001
J03-9368-2,2022-06-11,0.001
J03-9368-2,2022-06-12,0.001
J03-9368-2,2022-06-13,0.001
J03-9368-2,2022-06-14,0.001
J03-9368-2,2022-06-15,0.002
J03-9368-2,2022-06-16,0.002
J03-9368-2,2022-06-17,0.001
J03-9368-2,2022-06-18,0.001
J03-9368-2,2022-06-19,0.001
J03-9368-2,2022-06-20,0.001
J03-9368-2,2022-06-21,0.001
J03-9368-2,2022-06-22,0.001
J03-9368-2,2022-06-23,0.001
J03-9368-2,2022-06-24,0.001
J03-9368-2,2022-06-25,0.001
J03-9368-2,2022-06-26,0.001
J03-9368-2,2022-06-27,0.002
J03-9368-2,2022-06-28,0.006
J03-9368-2,2022-06-29,0.001
J03-9368-2,2022-06-30,0
J03-9368-2,2022-07-01,0.001
J03-9368-2,2022-07-02,0
J03-9368-2,2022-07-03,0
J03-9368-2,2022-07-04,0.001
J03-9368-2,2022-07-05,0
J03-9368-2,2022-07-06,0.001
J03-9368-2,2022-07-07,0.001
J03-9368-2,2022-07-08,0.001
J03-9368-2,2022-07-09,0.001
J03-9368-2,2022-07-10,0.001
J03-9368-2,2022-07-11,0.001
J03-9368-2,2022-07-12,0.001
J03-9368-2,2022-07-13,0.001
J03-9368-2,2022-07-14,0.001
J03-9368-2,2022-07-15,0.002
J03-9368-2,2022-07-16,0.002
J03-9368-2,2022-07-17,0.002
J03-9368-2,2022-07-18,0.004
J03-9368-2,2022-07-19,0.002
J03-9368-2,2022-07-20,0.002
J03-9368-2,2022-07-21,0.002
J03-9368-2,2022-07-22,0.001
J03-9368-2,2022-07-23,0.002
J03-9368-2,2022-07-24,0.002
J03-9368-2,2022-07-25,0.002
J03-9368-2,2022-07-26,0.002
J03-9368-2,2022-07-27,0.002
J03-9368-2,2022-07-28,0.002
J03-9368-2,2022-07-29,0.002
J03-9368-2,2022-07-30,0.003
J03-9368-2,2022-07-31,0.006
J03-9368-2,2022-08-01,0.003
J03-9368-2,2022-08-02,0.004
J03-9368-2,2022-08-03,0.003
J03-9368-2,2022-08-04,0.002
J03-9368-2,2022-08-05,0.002
J03-9368-2,2022-08-06,0.003
J03-9368-2,2022-08-07,0.003
J03-9368-2,2022-08-08,0.004
J03-9368-2,2022-08-09,0.003
J03-9368-2,2022-08-10,0.004
J03-9368-2,2022-08-11,0.001
J03-9368-2,2022-08-12,0.002
J03-9368-2,2022-08-13,0.003
J03-9368-2,2022-08-14,0.002
J03-9368-2,2022-08-15,0.003
J03-9368-2,2022-08-16,0.002
J03-9368-2,2022-08-17,0.003
J03-9368-2,2022-08-18,0.003
J03-9368-2,2022-08-19,0.003
J03-9368-2,2022-08-20,0.004
J03-9368-2,2022-08-21,0.003
J03-9368-2,2022-08-22,0.004
J03-9368-2,2022-08-23,0.003
J03-9368-2,2022-08-24,0.004
J03-9368-2,2022-08-25,0.004
J03-9368-2,2022-08-26,0.003
J03-9368-2,2022-08-27,0.004
J03-9368-2,2022-08-28,0.003
J03-9368-2,2022-08-29,0.003
J03-9368-2,2022-08-30,0.003
J03-9368-2,2022-08-31,0.001
J03-9368-2,2022-09-01,0.006
J03-9368-2,2022-09-02,0.003
J03-9368-2,2022-09-03,0.001
J03-9368-2,2022-09-04,0.006
J03-9368-2,2022-09-05,0.003
J03-9368-2,2022-09-06,0.003
J03-9368-2,2022-09-07,0.002
J03-9368-2,2022-09-08,0.002
J03-9368-2,2022-09-09,0.036
J03-9368-2,2022-09-10,0.014
J03-9368-2,2022-09-11,0.006
J03-9368-2,2022-09-12,0.004
J03-9368-2,2022-09-13,0.005
J03-9368-2,2022-09-14,0.004
J03-9368-2,2022-09-15,0.002
J03-9368-2,2022-09-16,0.002
J03-9368-2,2022-09-17,0.003
J03-9368-2,2022-09-18,0.003
J03-9368-2,2022-09-19,0.002
J03-9368-2,2022-09-20,0.002
J03-9368-2,2022-09-21,0.002
J03-9368-2,2022-09-22,0.001
J03-9368-2,2022-09-23,0.001
J03-9368-2,2022-09-24,0.002
J03-9368-2,2022-09-25,0.001
J03-9368-2,2022-09-26,0.002
J03-9368-2,2022-09-27,0.002
J03-9368-2,2022-09-28,0.004
J03-9368-2,2022-09-29,0.005
J03-9368-2,2022-09-30,0.004
J03-9368-2,2022-10-01,0.003
J06-10011-1,2021-10-01,2.4
J06-10011-1,2021-10-02,0.001
J06-10011-1,2021-10-03,2.08
J06-10011-1,2021-10-04,3.48
J06-10011-1,2021-10-05,3.27
J06-10011-1,2021-10-06,0
J06-10011-1,2021-10-07,0.007
J06-10011-1,2021-10-08,1.05
J06-10011-1,2021-10-09,0
J06-10011-1,2021-10-10,0
J06-10011-1,2021-10-11,0
J06-10011-1,2021-10-12,0
J06-10011-1,2021-10-13,0
J06-10011-1,2021-10-14,0
J06-10011-1,2021-10-15,0.03
J06-10011-1,2021-10-16,0
J06-10011-1,2021-10-17,0
J06-10011-1,2021-10-18,0
J06-10011-1,2021-10-19,0
J06-10011-1,2021-10-20,0
J06-10011-1,2021-10-21,0
J06-10011-1,2021-10-22,0
J06-10011-1,2021-10-23,0.004
J06-10011-1,2021-10-24,0
J06-10011-1,2021-10-25,1.28
J06-10011-1,2021-10-26,0
J06-10011-1,2021-10-27,0
J06-10011-1,2021-10-28,0
J06-10011-1,2021-10-29,0
J06-10011-1,2021-10-30,0
J06-10011-1,2021-10-31,0
J06-10011-1,2021-11-01,0
J06-10011-1,2021-11-02,0
J06-10011-1,2021-11-03,0
J06-10011-1,2021-11-04,0.002
J06-10011-1,2021-11-07,0
J06-10011-1,2021-11-08,0
J06-10011-1,2021-11-09,0
J06-10011-1,2021-11-10,0
J06-10011-1,2021-11-11,0
J06-10011-1,2021-11-12,0
J06-10011-1,2021-11-13,0
J06-10011-1,2021-11-14,0
J06-10011-1,2021-11-15,0
J06-10011-1,2021-11-16,0
J06-10011-1,2021-11-17,0
J06-10011-1,2021-11-18,0
J06-10011-1,2021-11-19,0
J06-10011-1,2021-11-20,0
J06-10011-1,2021-11-21,0
J06-10011-1,2021-11-22,0
J06-10011-1,2021-11-23,0
J06-10011-1,2021-11-24,0.005
J06-10011-1,2021-11-25,0.002
J06-10011-1,2021-11-26,0
J06-10011-1,2021-11-27,0
J06-10011-1,2021-11-28,0
J06-10011-1,2021-11-29,0
J06-10011-1,2021-11-30,0
J06-10011-1,2021-12-01,0
J06-10011-1,2021-12-02,0.033
J06-10011-1,2021-12-03,0
J06-10011-1,2021-12-04,0
J06-10011-1,2021-12-05,0
J06-10011-1,2021-12-06,0
J06-10011-1,2021-12-07,0.001
J06-10011-1,2021-12-08,0
J06-10011-1,2021-12-12,0
J06-10011-1,2021-12-13,0.003
J06-10011-1,2021-12-16,0.006
J06-10011-1,2021-12-17,0.001
J06-10011-1,2021-12-18,0.004
J06-10011-1,2021-12-19,0.002
J06-10011-1,2021-12-20,0
J06-10011-1,2021-12-21,0
J06-10011-1,2021-12-22,0
J06-10011-1,2021-12-23,2.8
J06-10011-1,2021-12-24,2.71
J06-10011-1,2022-01-01,0.001
J06-10011-1,2022-01-02,0
J06-10011-1,2022-01-03,0.001
J06-10011-1,2022-01-04,0
J06-10011-1,2022-01-05,0.001
J06-10011-1,2022-01-06,0.001
J06-10011-1,2022-01-07,0.001
J06-10011-1,2022-01-08,0.002
J06-10011-1,2022-01-09,0
J06-10011-1,2022-01-10,0.002
J06-10011-1,2022-01-11,0
J06-10011-1,2022-01-12,0
J06-10011-1,2022-01-13,0.001
J06-10011-1,2022-01-14,0.001
J06-10011-1,2022-01-15,0.006
J06-10011-1,2022-01-17,0.001
J06-10011-1,2022-01-18,0.001
J06-10011-1,2022-01-19,0.001
J06-10011-1,2022-01-20,0
J06-10011-1,2022-01-21,0.001
J06-10011-1,2022-01-22,0.002
J06-10011-1,2022-01-23,0.001
J06-10011-1,2022-01-24,0.001
J06-10011-1,2022-01-25,0.001
J06-10011-1,2022-01-26,0.001
J06-10011-1,2022-01-27,0.001
J06-10011-1,2022-01-28,0.001
J06-10011-1,2022-01-29,0.001
J06-10011-1,2022-01-30,0.001
J06-10011-1,2022-01-31,0.001
J06-10011-1,2022-02-01,0.003
J06-10011-1,2022-02-02,0.001
J06-10011-1,2022-02-03,0.003
J06-10011-1,2022-02-04,0.004
J06-10011-1,2022-02-05,0.002
J06-10011-1,2022-02-06,0.002
J06-10011-1,2022-02-07,0.002
J06-10011-1,2022-02-08,0.004
J06-10011-1,2022-02-09,0.004
J06-10011-1,2022-02-10,0.005
J06-10011-1,2022-02-11,0.002
J06-10011-1,2022-02-12,0.001
J06-10011-1,2022-02-13,0.001
J06-10011-1,2022-02-14,0.001
J06-10011-1,2022-02-15,0.045
J06-10011-1,2022-02-16,0
J06-10011-1,2022-02-17,0.005
J06-10011-1,2022-02-18,0.001
J06-10011-1,2022-02-19,0
J06-10011-1,2022-02-20,0
J06-10011-1,2022-02-21,0
J06-10011-1,2022-02-22,0.275
J06-10011-1,2022-02-23,0.43
J06-10011-1,2022-02-24,0
J06-10011-1,2022-02-25,0
J06-10011-1,2022-02-26,0
J06-10011-1,2022-02-27,0
J06-10011-1,2022-02-28,0
J06-10011-1,2022-03-01,0.001
J06-10011-1,2022-03-02,0
J06-10011-1,2022-03-03,0
J06-10011-1,2022-03-04,0.001
J06-10011-1,2022-03-05,0
J06-10011-1,2022-03-06,0
J06-10011-1,2022-03-07,0
J06-10011-1,2022-03-08,0
J06-10011-1,2022-03-09,0.001
J06-10011-1,2022-03-10,0
J06-10011-1,2022-03-11,0
J06-10011-1,2022-03-12,0
J06-10011-1,2022-03-13,0
J06-10011-1,2022-03-14,0
J06-10011-1,2022-03-15,0.001
J06-10011-1,2022-03-16,0
J06-10011-1,2022-03-17,0
J06-10011-1,2022-03-18,0
J06-10011-1,2022-03-19,0.354
J06-10011-1,2022-03-20,0.043
J06-10011-1,2022-03-21,0
J06-10011-1,2022-03-22,0
J06-10011-1,2022-03-23,0
J06-10011-1,2022-03-24,0.001
J06-10011-1,2022-03-25,0.001
J06-10011-1,2022-03-26,0
J06-10011-1,2022-03-27,0
J06-10011-1,2022-03-28,3.97
J06-10011-1,2022-03-29,0.026
J06-10011-1,2022-03-30,0.004
J06-10011-1,2022-03-31,0.003
J06-10011-1,2022-04-01,0
J06-10011-1,2022-04-02,0
J06-10011-1,2022-04-03,0.001
J06-10011-1,2022-04-04,0
J06-10011-1,2022-04-05,0.001
J06-10011-1,2022-04-06,0.001
J06-10011-1,2022-04-07,0.005
J06-10011-1,2022-04-08,0.004
J06-10011-1,2022-04-09,0.001
J06-10011-1,2022-04-10,0.001
J06-10011-1,2022-04-11,0.002
J06-10011-1,2022-04-12,0.001
J06-10011-1,2022-04-13,0
J06-10011-1,2022-04-14,0.001
J06-10011-1,2022-04-15,0.009
J06-10011-1,2022-04-16,0
J06-10011-1,2022-04-17,0
J06-10011-1,2022-04-18,0
J06-10011-1,2022-04-19,0.002
J06-10011-1,2022-04-20,0.001
J06-10011-1,2022-04-21,0.007
J06-10011-1,2022-04-22,0.662
J06-10011-1,2022-04-23,0
J06-10011-1,2022-04-24,0
J06-10011-1,2022-04-25,0.002
J06-10011-1,2022-04-26,0.002
J06-10011-1,2022-04-27,0
J06-10011-1,2022-04-28,0
J06-10011-1,2022-04-29,0.003
J06-10011-1,2022-04-30,0.001
J06-10011-1,2022-05-01,0
J06-10011-1,2022-05-02,0.002
J06-10011-1,2022-05-03,0.006
J06-10011-1,2022-05-04,0.011
J06-10011-1,2022-05-05,0.002
J06-10011-1,2022-05-06,0.002
J06-10011-1,2022-05-07,0.001
J06-10011-1,2022-05-08,0.004
J06-10011-1,2022-05-09,0.001
J06-10011-1,2022-05-10,0.001
J06-10011-1,2022-05-11,0
J06-10011-1,2022-05-12,0.002
J06-10011-1,2022-05-13,0.001
J06-10011-1,2022-05-14,0.002
J06-10011-1,2022-05-15,0.006
J06-10011-1,2022-05-16,0
J06-10011-1,2022-05-17,0
J06-10011-1,2022-05-18,0.003
J06-10011-1,2022-05-19,0.003
J06-10011-1,2022-05-20,0.001
J06-10011-1,2022-05-21,0
J06-10011-1,2022-05-22,0.002
J06-10011-1,2022-05-23,0
J06-10011-1,2022-05-24,0.002
J06-10011-1,2022-05-25,0.002
J06-10011-1,2022-05-26,0.003
J06-10011-1,2022-05-27,0.002
J06-10011-1,2022-05-28,0.001
J06-10011-1,2022-05-29,0
J06-10011-1,2022-05-30,0.001
J06-10011-1,2022-05-31,0
J06-10011-1,2022-06-01,0
J06-10011-1,2022-06-02,0
J06-10011-1,2022-06-03,0
J06-10011-1,2022-06-04,0.002
J06-10011-1,2022-06-05,0.005
J06-10011-1,2022-06-06,0.001
J06-10011-1,2022-06-07,0
J06-10011-1,2022-06-08,0
J06-10011-1,2022-06-09,0
J06-10011-1,2022-06-10,0.001
J06-10011-1,2022-06-11,0.001
J06-10011-1,2022-06-12,0
J06-10011-1,2022-06-13,0.001
J06-10011-1,2022-06-14,0.003
J06-10011-1,2022-06-15,0.002
J06-10011-1,2022-06-16,0.001
J06-10011-1,2022-06-17,0.001
J06-10011-1,2022-06-18,0
J06-10011-1,2022-06-19,0.002
J06-10011-1,2022-06-20,0
J06-10011-1,2022-06-21,0.001
J06-10011-1,2022-06-22,0.006
J06-10011-1,2022-06-23,0
J06-10011-1,2022-06-24,0
J06-10011-1,2022-06-25,0
J06-10011-1,2022-06-26,0.001
J06-10011-1,2022-06-27,0.002
J06-10011-1,2022-06-28,0.001
J06-10011-1,2022-06-29,0.004
J06-10011-1,2022-06-30,0
J06-10011-1,2022-07-01,0.001
J06-10011-1,2022-07-02,0.003
J06-10011-1,2022-07-03,0.006
J06-10011-1,2022-07-04,0.001
J06-10011-1,2022-07-05,0
J06-10011-1,2022-07-06,0
J06-10011-1,2022-07-07,0
J06-10011-1,2022-07-08,0
J06-10011-1,2022-07-09,0.005
J06-10011-1,2022-07-10,0.002
J06-10011-1,2022-07-11,0
J06-10011-1,2022-07-12,0.003
J06-10011-1,2022-07-13,0.002
J06-10011-1,2022-07-14,0.005
J06-10011-1,2022-07-15,0.001
J06-10011-1,2022-07-16,0.004
J06-10011-1,2022-07-17,0.005
J06-10011-1,2022-07-18,0
J06-10011-1,2022-07-19,0.006
J06-10011-1,2022-07-20,0.001
J06-10011-1,2022-07-21,0.001
J06-10011-1,2022-07-22,0
J06-10011-1,2022-07-23,0
J06-10011-1,2022-07-24,0
J06-10011-1,2022-07-25,0
J06-10011-1,2022-07-26,0.001
J06-10011-1,2022-07-27,0.008
J06-10011-1,2022-07-28,0.001
J06-10011-1,2022-07-29,0
J06-10011-1,2022-07-30,0
J06-10011-1,2022-07-31,0.004
J06-10011-1,2022-08-01,0.002
J06-10011-1,2022-08-02,0
J06-10011-1,2022-08-03,0
J06-10011-1,2022-08-04,0.002
J06-10011-1,2022-08-05,0.003
J06-10011-1,2022-08-06,0
J06-10011-1,2022-08-07,0
J06-10011-1,2022-08-08,0
J06-10011-1,2022-08-09,0
J06-10011-1,2022-08-10,0
J06-10011-1,2022-08-11,0.002
J06-10011-1,2022-08-12,0
J06-10011-1,2022-08-13,0.003
J06-10011-1,2022-08-14,0
J06-10011-1,2022-08-15,0.002
J06-10011-1,2022-08-16,0
J06-10011-1,2022-08-17,0
J06-10011-1,2022-08-18,0
J06-10011-1,2022-08-19,0.001
J06-10011-1,2022-08-20,0.002
J06-10011-1,2022-08-21,0.003
J06-10011-1,2022-08-22,0
J06-10011-1,2022-08-23,0.002
J06-10011-1,2022-08-24,0
J06-10011-1,2022-08-25,0
J06-10011-1,2022-08-26,0
J06-10011-1,2022-08-27,0
J06-10011-1,2022-08-28,0
J06-10011-1,2022-08-29,0
J06-10011-1,2022-08-30,0.004
J06-10011-1,2022-08-31,0
J06-10011-1,2022-09-01,0
J06-10011-1,2022-09-02,0.001
J06-10011-1,2022-09-03,0
J06-10011-1,2022-09-04,0
J06-10011-1,2022-09-05,0
J06-10011-1,2022-09-06,0.002
J06-10011-1,2022-09-07,0.002
J06-10011-1,2022-09-08,0
J06-10011-1,2022-09-09,0.386
J06-10011-1,2022-09-10,0.001
J06-10011-1,2022-09-11,0
J06-10011-1,2022-09-12,0
J06-10011-1,2022-09-13,0
J06-10011-1,2022-09-14,0
J06-10011-1,2022-09-15,0.001
J06-10011-1,2022-09-16,0.001
J06-10011-1,2022-09-17,0.001
J06-10011-1,2022-09-18,0.001
J06-10011-1,2022-09-19,0
J06-10011-1,2022-09-20,0
J06-10011-1,2022-09-21,0.001
J06-10011-1,2022-09-22,0
J06-10011-1,2022-09-23,0
J06-10011-1,2022-09-24,0
J06-10011-1,2022-09-25,0
J06-10011-1,2022-09-26,0
J06-10011-1,2022-09-27,0.004
J06-10011-1,2022-09-28,0.001
J06-10011-1,2022-09-29,0
J06-10011-1,2022-09-30,0.002
J06-10011-1,2022-10-01,0
J06-9079-1,2021-10-01,0.022
J06-9079-1,2021-10-02,0.021
J06-9079-1,2021-10-03,0.021
J06-9079-1,2021-10-04,0.278
J06-9079-1,2021-10-05,0.167
J06-9079-1,2021-10-06,0.02
J06-9079-1,2021-10-07,0.052
J06-9079-1,2021-10-08,0.414
J06-9079-1,2021-10-09,0.02
J06-9079-1,2021-10-10,0.017
J06-9079-1,2021-10-11,0.024
J06-9079-1,2021-10-12,0.022
J06-9079-1,2021-10-13,0.016
J06-9079-1,2021-10-14,0.017
J06-9079-1,2021-10-15,0.023
J06-9079-1,2021-10-16,0.02
J06-9079-1,2021-10-17,0.019
J06-9079-1,2021-10-18,0.032
J06-9079-1,2021-10-19,0.033
J06-9079-1,2021-10-20,0.019
J06-9079-1,2021-10-21,0.03
J06-9079-1,2021-10-22,0.027
J06-9079-1,2021-10-23,0.032
J06-9079-1,2021-10-24,0.017
J06-9079-1,2021-10-25,0.655
J06-9079-1,2021-10-26,0.029
J06-9079-1,2021-10-27,0.02
J06-9079-1,2021-10-28,0.024
J06-9079-1,2021-10-29,0.025
J06-9079-1,2021-10-30,0.027
J06-9079-1,2021-10-31,0.021
J06-9079-1,2021-11-01,0.023
J06-9079-1,2021-11-02,0.024
J06-9079-1,2021-11-03,0.029
J06-9079-1,2021-11-04,0.028
J06-9079-1,2021-11-05,0.03
J06-9079-1,2021-11-07,0.02
J06-9079-1,2021-11-08,0.024
J06-9079-1,2021-11-09,0.027
J06-9079-1,2021-11-10,0.028
J06-9079-1,2021-12-17,0.033
J06-9079-1,2021-12-20,0.026
J06-9079-1,2022-01-04,0.032
J06-9079-1,2022-02-04,0.026
J06-9079-1,2022-02-05,0.024
J06-9079-1,2022-02-06,0.029
J06-9079-1,2022-02-07,0.029
J06-9079-1,2022-02-08,0.032
J06-9079-1,2022-02-09,0.034
J06-9079-1,2022-02-10,0.048
J06-9079-1,2022-02-11,0.039
J06-9079-1,2022-02-12,0.031
J06-9079-1,2022-02-13,0.028
J06-9079-1,2022-02-14,0.029
J06-9079-1,2022-02-15,0.129
J06-9079-1,2022-02-16,0.032
J06-9079-1,2022-02-17,0.027
J06-9079-1,2022-02-18,0.033
J06-9079-1,2022-02-19,0.034
J06-9079-1,2022-02-20,0.027
J06-9079-1,2022-02-21,0.031
J06-9079-1,2022-02-22,0.232
J06-9079-1,2022-02-23,0.187
J06-9079-1,2022-02-24,0.026
J06-9079-1,2022-02-25,0.022
J06-9079-1,2022-02-26,0.023
J06-9079-1,2022-02-27,0.025
J06-9079-1,2022-02-28,0.031
J06-9079-1,2022-03-01,0.031
J06-9079-1,2022-03-02,0.029
J06-9079-1,2022-03-03,0.033
J06-9079-1,2022-03-04,0.032
J06-9079-1,2022-03-05,0.031
J06-9079-1,2022-03-06,0.026
J06-9079-1,2022-03-07,0.031
J06-9079-1,2022-03-08,0.024
J06-9079-1,2022-03-09,0.03
J06-9079-1,2022-03-10,0.027
J06-9079-1,2022-03-11,0.027
J06-9079-1,2022-03-12,0.028
J06-9079-1,2022-03-13,0.022
J06-9079-1,2022-03-14,0.029
J06-9079-1,2022-03-15,0.032
J06-9079-1,2022-03-16,0.029
J06-9079-1,2022-03-17,0.033
J06-9079-1,2022-03-18,0.032
J06-9079-1,2022-03-19,0.272
J06-9079-1,2022-03-20,0.065
J06-9079-1,2022-03-21,0.03
J06-9079-1,2022-03-22,0.032
J06-9079-1,2022-03-23,0.035
J06-9079-1,2022-03-24,0.036
J06-9079-1,2022-03-25,0.038
J06-9079-1,2022-03-26,0.049
J06-9079-1,2022-03-27,0.027
J06-9079-1,2022-03-28,2.45
J06-9079-1,2022-03-29,0.065
J06-9079-1,2022-03-30,0.027
J06-9079-1,2022-03-31,0.029
J06-9079-1,2022-04-01,0.026
J06-9079-1,2022-04-02,0.029
J06-9079-1,2022-04-03,0.033
J06-9079-1,2022-04-04,0.026
J06-9079-1,2022-04-05,0.024
J06-9079-1,2022-04-06,0.03
J06-9079-1,2022-04-07,0.041
J06-9079-1,2022-04-08,0.036
J06-9079-1,2022-04-09,0.027
J06-9079-1,2022-04-10,0.029
J06-9079-1,2022-04-11,0.033
J06-9079-1,2022-04-12,0.024
J06-9079-1,2022-04-13,0.032
J06-9079-1,2022-04-14,0.025
J06-9079-1,2022-04-15,0.026
J06-9079-1,2022-04-16,0.029
J06-9079-1,2022-04-17,0.018
J06-9079-1,2022-04-18,0.027
J06-9079-1,2022-04-19,0.024
J06-9079-1,2022-04-20,0.027
J06-9079-1,2022-04-21,0.03
J06-9079-1,2022-04-22,0.55
J06-9079-1,2022-04-23,0.021
J06-9079-1,2022-04-24,0.026
J06-9079-1,2022-04-25,0.031
J06-9079-1,2022-04-26,0.027
J06-9079-1,2022-04-27,0.029
J06-9079-1,2022-04-28,0.028
J06-9079-1,2022-04-29,0.028
J06-9079-1,2022-04-30,0.022
J06-9079-1,2022-05-01,0.022
J06-9079-1,2022-05-02,0.03
J06-9079-1,2022-05-03,0.025
J06-9079-1,2022-05-04,0.027
J06-9079-1,2022-05-05,0.029
J06-9079-1,2022-05-06,0.027
J06-9079-1,2022-05-07,0.022
J06-9079-1,2022-05-08,0.016
J06-9079-1,2022-05-09,0.031
J06-9079-1,2022-05-10,0.03
J06-9079-1,2022-05-11,0.028
J06-9079-1,2022-05-12,0.028
J06-9079-1,2022-05-13,0.034
J06-9079-1,2022-05-14,0.033
J06-9079-1,2022-05-15,0.023
J06-9079-1,2022-05-16,0.031
J06-9079-1,2022-05-17,0.026
J06-9079-1,2022-05-18,0.022
J06-9079-1,2022-05-19,0.028
J06-9079-1,2022-05-20,0.068
J06-9079-1,2022-05-21,0.027
J06-9079-1,2022-05-22,0.028
J06-9079-1,2022-05-23,0.029
J06-9079-1,2022-05-24,0.02
J06-9079-1,2022-05-25,0.024
J06-9079-1,2022-05-26,0.025
J06-9079-1,2022-05-27,0.023
J06-9079-1,2022-05-28,0.025
J06-9079-1,2022-05-29,0.019
J06-9079-1,2022-05-30,0.023
J06-9079-1,2022-05-31,0.022
J06-9079-1,2022-06-01,0.025
J06-9079-1,2022-06-02,0.028
J06-9079-1,2022-06-03,0.026
J06-9079-1,2022-06-04,0.027
J06-9079-1,2022-06-05,0.024
J06-9079-1,2022-06-06,0.025
J06-9079-1,2022-06-07,0.026
J06-9079-1,2022-06-08,0.024
J06-9079-1,2022-06-09,0.023
J06-9079-1,2022-06-10,0.023
J06-9079-1,2022-06-11,0.023
J06-9079-1,2022-06-12,0.017
J06-9079-1,2022-06-13,0.026
J06-9079-1,2022-06-14,0.02
J06-9079-1,2022-06-15,0.028
J06-9079-1,2022-06-16,0.035
J06-9079-1,2022-06-17,0.026
J06-9079-1,2022-06-18,0.02
J06-9079-1,2022-06-19,0.014
J06-9079-1,2022-06-20,0.024
J06-9079-1,2022-06-21,0.022
J06-9079-1,2022-06-22,0.03
J06-9079-1,2022-06-23,0.031
J06-9079-1,2022-06-24,0.031
J06-9079-1,2022-06-25,0.029
J06-9079-1,2022-06-26,0.026
J06-9079-1,2022-06-27,0.033
J06-9079-1,2022-06-28,0.032
J06-9079-1,2022-06-29,0.027
J06-9079-1,2022-06-30,0.027
J06-9079-1,2022-07-01,0.03
J06-9079-1,2022-07-02,0.02
J06-9079-1,2022-07-03,0.02
J06-9079-1,2022-07-04,0.02
J06-9079-1,2022-07-05,0.02
J06-9079-1,2022-07-06,0.03
J06-9079-1,2022-07-07,0.043
J06-9079-1,2022-07-08,0.025
J06-9079-1,2022-07-09,0.023
J06-9079-1,2022-07-10,0.023
J06-9079-1,2022-07-11,0.025
J06-9079-1,2022-07-12,0.025
J06-9079-1,2022-07-13,0.02
J06-9079-1,2022-07-14,0.024
J06-9079-1,2022-07-15,0.025
J06-9079-1,2022-07-16,0.024
J06-9079-1,2022-07-17,0.02
J06-9079-1,2022-07-18,0.028
J06-9079-1,2022-07-19,0.028
J06-9079-1,2022-07-20,0.025
J06-9079-1,2022-07-21,0.02
J06-9079-1,2022-07-22,0.023
J06-9079-1,2022-07-23,0.02
J06-9079-1,2022-07-24,0.016
J06-9079-1,2022-07-25,0.022
J06-9079-1,2022-07-26,0.017
J06-9079-1,2022-07-27,0.022
J06-9079-1,2022-07-28,0.019
J06-9079-1,2022-07-29,0.02
J06-9079-1,2022-07-30,0.032
J06-9079-1,2022-07-31,0.156
J06-9079-1,2022-08-01,0.054
J06-9079-1,2022-08-02,0.03
J06-9079-1,2022-08-03,0.022
J06-9079-1,2022-08-04,0.019
J06-9079-1,2022-08-05,0.021
J06-9079-1,2022-08-06,0.019
J06-9079-1,2022-08-07,0.014
J06-9079-1,2022-08-08,0.018
J06-9079-1,2022-08-09,0.017
J06-9079-1,2022-08-10,0.02
J06-9079-1,2022-08-11,0.025
J06-9079-1,2022-08-12,0.032
J06-9079-1,2022-08-13,0.017
J06-9079-1,2022-08-14,0.02
J06-9079-1,2022-08-15,0.022
J06-9079-1,2022-08-16,0.023
J06-9079-1,2022-08-17,0.024
J06-9079-1,2022-08-18,0.02
J06-9079-1,2022-08-19,0.025
J06-9079-1,2022-08-20,0.02
J06-9079-1,2022-08-21,0.012
J06-9079-1,2022-08-22,0.017
J06-9079-1,2022-08-23,0.018
J06-9079-1,2022-08-24,0.019
J06-9079-1,2022-08-25,0.015
J06-9079-1,2022-08-26,0.016
J06-9079-1,2022-08-27,0.02
J06-9079-1,2022-08-28,0.01
J06-9079-1,2022-08-29,0.016
J06-9079-1,2022-08-30,0.018
J06-9079-1,2022-08-31,0.023
J06-9079-1,2022-09-01,0.02
J06-9079-1,2022-09-02,0.022
J06-9079-1,2022-09-03,0.032
J06-9079-1,2022-09-04,0.026
J06-9079-1,2022-09-05,0.021
J06-9079-1,2022-09-06,0.019
J06-9079-1,2022-09-07,0.023
J06-9079-1,2022-09-08,0.029
J06-9079-1,2022-09-09,0.287
J06-9079-1,2022-09-10,0.024
J06-9079-1,2022-09-11,0.015
J06-9079-1,2022-09-12,0.017
J06-9079-1,2022-09-13,0.021
J06-9079-1,2022-09-14,0.025
J06-9079-1,2022-09-15,0.022
J06-9079-1,2022-09-16,0.023
J06-9079-1,2022-09-17,0.025
J06-9079-1,2022-09-18,0.023
J06-9079-1,2022-09-19,0.022
J06-9079-1,2022-09-20,0.015
J06-9079-1,2022-09-21,0.017
